time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
1.6200,15.949024,117.470255,-1.437641,194.653552,1,0.0292
1.6300,15.949024,117.466673,0.932279,230.110726,1,0.0294
1.6400,15.949024,117.488901,3.164573,166.128416,1,0.0295
1.6500,15.949024,117.529965,4.254847,23.709537,1,0.0297
1.6600,15.949024,117.573998,3.638764,-139.057388,1,0.0299
1.6700,15.949024,117.602740,1.473700,-251.680519,1,0.0301
1.6800,15.949024,117.603472,-1.394846,-263.524211,1,0.0303
1.6900,15.949024,117.574843,-3.796784,-170.337252,1,0.0304
1.7000,15.949024,117.527536,-4.801591,-14.909588,1,0.0306
1.7100,15.949024,117.478811,-4.094976,135.256058,1,0.0308
1.7200,15.949024,117.445637,-2.096470,212.114123,1,0.0310
1.7300,15.949024,117.436882,0.147306,174.554961,1,0.0312
1.7400,15.949024,117.448583,1.394629,30.161639,1,0.0313
1.7500,15.949024,117.464775,0.750539,-166.638703,1,0.0315
1.7600,15.949024,117.463594,-1.938145,-338.028087,1,0.0317
1.7700,15.949024,117.426012,-6.010023,-416.723413,1,0.0319
1.7800,15.949024,117.343393,-10.272613,-375.458307,1,0.0321
1.7900,15.949024,117.220559,-13.519189,-239.012138,1,0.0322
1.8000,15.949024,117.073009,-15.052856,-73.459382,1,0.0324
1.8100,15.949024,116.919502,-14.988377,42.653310,1,0.0326
1.8200,15.949024,116.773242,-14.199790,52.565863,1,0.0328
1.8300,15.949024,116.635507,-13.937059,-53.967126,1,0.0330
1.8400,15.949024,116.494501,-15.279132,-236.193368,1,0.0331
1.8500,15.949024,116.329924,-18.660927,-419.942414,1,0.0333
1.8600,15.949024,116.121282,-23.677981,-529.502371,1,0.0335
1.8700,15.949024,115.856364,-29.250974,-519.956666,1,0.0337
1.8800,15.949024,115.536263,-34.077114,-396.161806,1,0.0339
1.8900,15.949024,115.174822,-37.174210,-210.515934,1,0.0341
1.9000,15.949024,114.792778,-38.287433,-40.858774,1,0.0342
1.9100,15.949024,114.409073,-37.991386,41.793398,1,0.0344
1.9200,15.949024,114.032951,-37.451565,1.998833,1,0.0346
1.9300,15.949024,113.660042,-37.951409,-146.603953,1,0.0348
1.9400,15.949024,113.273923,-40.383644,-347.973825,1,0.0350
1.9500,15.949024,112.852369,-44.910885,-526.933754,1,0.0351
1.9600,15.949024,112.375705,-50.922319,-618.853237,1,0.0353
1.9700,15.949024,111.833923,-57.287950,-593.595926,1,0.0355
1.9800,15.949024,111.229946,-62.794237,-464.729832,1,0.0357
1.9900,15.949024,110.578038,-66.582547,-281.579052,1,0.0359
2.0000,15.949024,109.898295,-68.425818,-108.692731,1,0.0360
2.0100,15.949024,109.209522,-68.756401,-1.779142,1,0.0362
2.0200,15.949024,108.523167,-68.461401,10.496508,1,0.0364
2.0300,15.949024,107.840294,-68.546471,-67.092551,1,0.0366
2.0400,15.949024,107.152237,-69.803252,-202.327787,1,0.0368
2.0500,15.949024,106.444229,-72.593027,-349.725059,1,0.0369
2.0600,15.949024,105.700377,-76.797753,-466.398374,1,0.0371
2.0700,15.949024,104.908274,-81.920995,-523.837678,1,0.0373
2.0800,15.949024,104.061957,-87.274507,-512.722863,1,0.0375
2.0900,15.949024,103.162783,-92.175452,-441.251989,1,0.0377
2.1000,15.949024,102.218448,-96.099547,-329.680120,1,0.0378
2.1100,15.949024,101.240792,-98.769054,-204.097115,1,0.0380
2.1200,15.949024,100.243067,-100.181489,-91.263753,1,0.0382
2.1300,15.949024,99.237163,-100.594329,-14.670014,1,0.0384
2.1400,15.949024,98.231180,-100.474889,8.979295,1,0.0386
2.1500,15.949024,97.227665,-100.414743,-26.626651,1,0.0387
2.1600,15.949024,96.222885,-101.007422,-114.346250,1,0.0389
2.1700,15.949024,95.207516,-102.701668,-232.823060,1,0.0391
2.1800,15.949024,94.168852,-105.663884,-349.829561,1,0.0393
2.1900,15.949024,93.094239,-109.698260,-430.189316,1,0.0395
2.2000,15.949024,91.974887,-114.267670,-446.523173,1,0.0396
2.2100,15.949024,90.808885,-118.628723,-389.113313,1,0.0398
2.2200,15.949024,89.602312,-122.049936,-270.694648,1,0.0400
2.2300,15.949024,88.367887,-124.042616,-123.506301,1,0.0402
2.2400,15.949024,87.121460,-124.520062,11.015117,1,0.0404
2.2500,15.949024,85.877485,-123.822314,96.286685,1,0.0405
2.2600,15.949024,84.645014,-122.594329,112.913888,1,0.0407
2.2700,15.949024,83.425599,-121.564036,64.382334,1,0.0409
2.2800,15.949024,82.213733,-121.306682,-26.027175,1,0.0411
2.2900,15.949024,80.999465,-122.084579,-125.425744,1,0.0413
2.3000,15.949024,79.772042,-123.815197,-203.898424,1,0.0414
2.3100,15.949024,78.523161,-126.162548,-243.976807,1,0.0416
2.3200,15.949024,77.248791,-128.694733,-243.321741,1,0.0418
2.3300,15.949024,75.949267,-131.028983,-210.465906,1,0.0420
2.3400,15.949024,74.628211,-132.904051,-156.916546,1,0.0422
2.3500,15.949024,73.291186,-134.167314,-90.521380,1,0.0423
2.3600,15.949024,71.944865,-134.714479,-13.915739,1,0.0425
2.3700,15.949024,70.596896,-134.445628,71.349566,1,0.0427
2.3800,15.949024,69.255952,-133.287487,158.040864,1,0.0429
2.3900,15.949024,67.931146,-131.284811,228.919944,1,0.0431
2.4000,15.949024,66.630256,-128.709088,259.126587,1,0.0432
2.4100,15.949024,65.356965,-126.102279,226.022309,1,0.0434
2.4200,15.949024,64.108210,-124.188642,122.744398,1,0.0436
2.4300,15.949024,62.873192,-123.647391,-31.416139,1,0.0438
2.4400,15.949024,61.635262,-124.816965,-190.560226,1,0.0440
2.4500,15.949024,60.376852,-127.458596,-294.593191,1,0.0441
2.4600,15.949024,59.086091,-130.708829,-291.443501,1,0.0443
2.4700,15.949024,57.762676,-133.287466,-160.581174,1,0.0445
2.4800,15.949024,56.420341,-133.920452,72.769254,1,0.0447
2.4900,15.949024,55.084267,-131.832081,340.633634,1,0.0449
2.5000,15.949024,53.783700,-127.107780,553.669359,1,0.0450
2.5100,15.949024,52.542111,-120.758694,634.005410,1,0.0452
2.5200,15.949024,51.368526,-114.427671,546.834643,1,0.0454
2.5300,15.949024,50.253558,-109.822001,317.392314,1,0.0456
2.5400,15.949024,49.172086,-108.079825,25.125795,1,0.0458
2.5500,15.949024,48.091961,-109.319485,-224.038880,1,0.0459
2.5600,15.949024,46.985696,-112.560603,-337.177839,1,0.0461
2.5700,15.949024,45.840749,-116.063042,-270.080904,1,0.0463
2.5800,15.949024,44.664435,-117.962221,-44.695154,1,0.0465
2.5900,15.949024,43.481505,-116.956945,259.030887,1,0.0467
2.6000,15.949024,42.325296,-112.781603,533.843925,1,0.0468
2.6100,15.949024,41.225873,-106.280066,686.140662,1,0.0470
2.6200,15.949024,40.199695,-99.058790,670.775792,1,0.0472
2.6300,15.949024,39.244697,-92.864550,506.047200,1,0.0474
2.6400,15.949024,38.342404,-88.937846,263.549197,1,0.0476
2.6500,15.949024,37.465940,-87.593566,37.956703,1,0.0477
2.6600,15.949024,36.590533,-88.178712,-90.256749,1,0.0479
2.6700,15.949024,35.702366,-89.398701,-83.942926,1,0.0481
2.6800,15.949024,34.802559,-89.857570,40.762169,1,0.0483
2.6900,15.949024,33.905214,-88.583458,226.084432,1,0.0485
2.7000,15.949024,33.030889,-85.335882,399.271223,1,0.0486
2.7100,15.949024,32.198497,-80.598034,502.069522,1,0.0488
2.7200,15.949024,31.418929,-75.294491,510.829553,1,0.0490
2.7300,15.949024,30.692607,-70.381443,440.223699,1,0.0492
2.7400,15.949024,30.011300,-66.490017,331.245877,1,0.0494
2.7500,15.949024,29.362807,-63.756525,230.721713,1,0.0495
2.7600,15.949024,28.736169,-61.875583,172.200035,1,0.0497
2.7700,15.949024,28.125295,-60.312524,166.026161,1,0.0499
2.7800,15.949024,27.529919,-58.555060,201.081519,1,0.0501
2.7900,15.949024,26.954194,-56.290894,254.967453,1,0.0503
2.8000,15.949024,26.404101,-53.455711,306.084957,1,0.0504
2.8100,15.949024,25.885079,-50.169195,341.457918,1,0.0506
2.8200,15.949024,25.400717,-46.626552,357.614345,1,0.0508
2.8300,15.949024,24.952548,-43.016908,356.203215,1,0.0510
2.8400,15.949024,24.540379,-39.502488,338.809092,1,0.0512
2.8500,15.949024,24.162499,-36.240726,305.187126,1,0.0513
2.8600,15.949024,23.815565,-33.398745,256.205496,1,0.0515
2.8700,15.949024,23.494524,-31.116616,199.029709,1,0.0517
2.8800,15.949024,23.193232,-29.418151,149.877113,1,0.0519
2.8900,15.949024,22.906161,-28.119074,130.517222,1,0.0521
2.9000,15.949024,22.630851,-26.807807,158.344225,1,0.0522
2.9100,15.949024,22.370005,-24.952189,234.341321,1,0.0524
2.9200,15.949024,22.131807,-22.120980,335.922287,1,0.0526
2.9300,15.949024,21.927585,-18.233744,420.559383,1,0.0528
2.9400,15.949024,21.767132,-13.709793,441.288619,1,0.0530
2.9500,15.949024,21.653389,-9.407971,368.747029,1,0.0531
2.9600,15.949024,21.578973,-6.334852,209.661132,1,0.0533
2.9700,15.949024,21.526692,-5.214749,11.525529,1,0.0535
2.9800,15.949024,21.474678,-6.104342,-151.605149,1,0.0537
2.9900,15.949024,21.404605,-8.246852,-208.640133,1,0.0539
3.0000,15.949024,21.309741,-10.277144,-124.547974,1,0.0540
3.0100,15.949024,21.199062,-10.737811,78.234218,1,0.0542
3.0200,15.949024,21.094984,-8.712460,321.845353,1,0.0544
3.0300,15.949024,21.024813,-4.300904,500.637364,1,0.0546
3.0400,15.949024,21.008966,1.300287,524.746760,1,0.0548
3.0500,15.949024,21.050819,6.194031,361.412901,1,0.0549
3.0600,15.949024,21.132847,8.528545,55.866095,1,0.0551
3.0700,15.949024,21.221390,7.311353,-278.192156,1,0.0553
3.0800,15.949024,21.279074,2.964702,-505.111228,1,0.0555
3.0900,15.949024,21.280684,-2.790871,-529.534398,1,0.0557
3.1000,15.949024,21.223257,-7.625986,-335.367440,1,0.0558
3.1100,15.949024,21.128164,-9.498220,5.233866,1,0.0560
3.1200,15.949024,21.033292,-7.521308,354.868541,1,0.0562
3.1300,15.949024,20.977738,-2.400849,565.973213,1,0.0564
3.1400,15.949024,20.985275,3.798156,544.224696,1,0.0566
3.1500,15.949024,21.053701,8.483644,291.699201,1,0.0568
3.1600,15.949024,21.154948,9.632140,-90.201447,1,0.0569
3.1700,15.949024,21.246344,6.679616,-441.108646,1,0.0571
3.1800,15.949024,21.288540,0.809967,-609.318652,1,0.0573
3.1900,15.949024,21.262543,-5.506757,-517.967915,1,0.0575
3.2000,15.949024,21.178405,-9.549391,-200.612624,1,0.0577
3.2100,15.949024,21.071555,-9.519010,210.388792,1,0.0578
3.2200,15.949024,20.988025,-5.341616,538.964789,1,0.0580
3.2300,15.949024,20.964723,1.260286,640.879480,1,0.0582
3.2400,15.949024,21.013231,7.475974,467.113058,1,0.0584
3.2500,15.949024,21.114243,10.602547,87.039313,1,0.0586
3.2600,15.949024,21.225282,9.216760,-338.968058,1,0.0587
3.2700,15.949024,21.298578,3.823186,-624.990884,2,0.0589
3.2800,15.949024,21.301745,-3.283057,-641.697235,2,0.0591
3.2900,15.949024,21.232917,-9.010759,-376.808581,2,0.0593
3.3000,15.949024,21.121530,-10.819229,62.768779,2,0.0594
3.3100,15.949024,21.016532,-7.755383,498.258028,2,0.0596
3.3200,15.949024,20.966423,-0.854068,752.776775,2,0.0598
3.3300,15.949024,20.999451,7.300152,726.245116,2,0.0599
3.3400,15.949024,21.112426,13.670834,437.519389,2,0.0601
3.3500,15.949024,21.272867,16.050540,15.072777,2,0.0603
3.3600,15.949024,21.433436,13.972289,-359.266829,2,0.0604
3.3700,15.949024,21.552313,8.865203,-528.548105,2,0.0606
3.3800,15.949024,21.610740,3.401327,-426.624747,2,0.0608
3.3900,15.949024,21.620340,0.332708,-103.412613,2,0.0610
3.4000,15.949024,21.617395,1.333075,300.554609,2,0.0611
3.4100,15.949024,21.647001,6.343801,617.824297,2,0.0613
3.4200,15.949024,21.744271,13.689561,726.980420,2,0.0615
3.4300,15.949024,21.920792,20.883409,602.526558,2,0.0616
3.4400,15.949024,22.161939,25.740092,320.519657,2,0.0618
3.4500,15.949024,22.435594,27.293802,19.139752,2,0.0620
3.4600,15.949024,22.707815,26.122887,-166.398553,2,0.0622
3.4700,15.949024,22.958052,23.965831,-164.246982,2,0.0623
3.4800,15.949024,23.187132,22.837948,5.593853,2,0.0625
3.4900,15.949024,23.414811,24.077708,246.480290,2,0.0627
3.5000,15.949024,23.668686,27.767553,435.312625,2,0.0628
3.5100,15.949024,23.970162,32.783961,483.019386,2,0.0630
3.5200,15.949024,24.324365,37.427941,376.481628,2,0.0632
3.5300,15.949024,24.718721,40.313593,182.416614,2,0.0633
3.5400,15.949024,25.130637,41.076273,12.107261,2,0.0635
3.5500,15.949024,25.540246,40.555738,-35.473855,2,0.0637
3.5600,15.949024,25.941752,40.366796,75.601366,2,0.0639
3.5700,15.949024,26.347582,42.067766,298.358725,2,0.0640
3.5800,15.949024,26.783107,46.333971,523.908989,2,0.0642
3.5900,15.949024,27.274262,52.545946,633.695934,2,0.0644
3.6000,15.949024,27.834026,59.007890,558.293038,2,0.0645
3.6100,15.949024,28.454419,63.711806,314.492509,2,0.0647
3.6200,15.949024,29.108262,65.297740,2.228789,2,0.0649
3.6300,15.949024,29.760374,63.756382,-238.457843,2,0.0651
3.6400,15.949024,30.383390,60.528583,-291.335927,2,0.0652
3.6500,15.949024,30.970946,57.929664,-119.427967,2,0.0654
3.6600,15.949024,31.541983,58.140024,214.122803,2,0.0656
3.6700,15.949024,32.133746,62.212120,570.453927,2,0.0657
3.6800,15.949024,32.786225,69.549102,794.715552,2,0.0659
3.6900,15.949024,33.524728,78.106431,784.794343,2,0.0661
3.7000,15.949024,34.348354,85.244989,538.093443,2,0.0662
3.7100,15.949024,35.229628,88.868299,154.864730,2,0.0664
3.7200,15.949024,36.125720,88.342284,-204.111079,2,0.0666
3.7300,15.949024,36.996474,84.786078,-387.212151,2,0.0668
3.7400,15.949024,37.821441,80.598040,-318.323605,2,0.0669
3.7500,15.949024,38.608435,78.419606,-30.414313,2,0.0671
3.7600,15.949024,39.389833,79.989754,348.651622,2,0.0673
3.7700,15.949024,40.208230,85.392638,651.919376,2,0.0674
3.7800,15.949024,41.097686,93.028142,746.214147,2,0.0676
3.7900,15.949024,42.068793,100.316921,590.055002,2,0.0678
3.8000,15.949024,43.104025,104.829242,251.303173,2,0.0680
3.8100,15.949024,44.165377,105.342985,-122.938859,2,0.0681
3.8200,15.949024,45.210884,102.370465,-370.703221,2,0.0683
3.8300,15.949024,46.212787,97.928920,-385.509889,2,0.0685
3.8400,15.949024,47.169463,94.660267,-162.137763,2,0.0686
3.8500,15.949024,48.105992,94.686165,201.658712,2,0.0688
3.8600,15.949024,49.063186,98.693441,547.612887,2,0.0690
3.8700,15.949024,50.079861,105.638423,724.705347,2,0.0691
3.8800,15.949024,51.175954,113.187548,652.903147,2,0.0693
3.8900,15.949024,52.343612,118.696486,355.985350,2,0.0695
3.9000,15.949024,53.549884,120.307255,-49.595110,2,0.0697
3.9100,15.949024,54.749757,117.704583,-403.928820,2,0.0698
3.9200,15.949024,55.903976,112.228679,-569.324953,2,0.0700
3.9300,15.949024,56.994331,106.318084,-484.848549,2,0.0702
3.9400,15.949024,58.030338,102.531708,-187.988337,2,0.0703
3.9500,15.949024,59.044965,102.558318,203.669694,2,0.0705
3.9600,15.949024,60.081504,106.605101,541.188594,2,0.0707
3.9700,15.949024,61.177067,113.382090,702.212249,2,0.0708
3.9800,15.949024,62.349146,120.649346,634.738064,2,0.0710
3.9900,15.949024,63.590054,126.076851,370.956045,2,0.0712
4.0000,15.949024,64.870683,128.068467,8.654685,2,0.0714
4.0100,15.949024,66.151423,126.249944,-329.360938,2,0.0715
4.0200,15.949024,67.395682,121.481249,-540.088960,2,0.0717
4.0300,15.949024,68.581048,115.448165,-572.335992,2,0.0719
4.0400,15.949024,69.704645,110.034529,-436.248065,2,0.0720
4.0500,15.949024,70.781739,106.723204,-190.798438,2,0.0722
4.0600,15.949024,71.839109,106.218560,82.156669,2,0.0724
4.0700,15.949024,72.906110,108.366337,305.473140,2,0.0726
4.0800,15.949024,74.006436,112.328023,426.423705,2,0.0727
4.0900,15.949024,75.152670,116.894811,424.530708,2,0.0729
4.1000,15.949024,76.344332,120.818637,309.195102,2,0.0731
4.1100,15.949024,77.569043,123.078714,111.891582,2,0.0732
4.1200,15.949024,78.805906,123.056469,-122.579543,2,0.0734
4.1300,15.949024,80.030172,120.627123,-343.832213,2,0.0736
4.1400,15.949024,81.218449,116.179824,-503.289386,2,0.0737
4.1500,15.949024,82.353769,110.561335,-562.711237,2,0.0739
4.1600,15.949024,83.429675,104.925600,-503.867173,2,0.0741
4.1700,15.949024,84.452281,100.483991,-336.736888,2,0.0743
4.1800,15.949024,85.439355,98.190862,-101.851322,2,0.0744
4.1900,15.949024,86.416098,98.446965,136.893882,2,0.0746
4.2000,15.949024,87.408295,100.928739,309.174893,2,0.0748
4.2100,15.949024,88.434673,104.630463,360.437780,2,0.0749
4.2200,15.949024,89.500904,108.137495,271.342887,2,0.0751
