time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
0.9000,26.780303,116.878095,21.207577,-362.359927,1,0.0216
0.9100,26.780303,117.072126,17.845882,-314.960568,1,0.0219
0.9200,26.780303,117.235012,14.908365,-280.124078,1,0.0221
0.9300,26.780303,117.370293,12.243401,-259.923292,1,0.0223
0.9400,26.780303,117.479880,9.709899,-250.577088,1,0.0226
0.9500,26.780303,117.564491,7.231859,-244.253114,1,0.0228
0.9600,26.780303,117.624518,4.824837,-232.012531,1,0.0231
0.9700,26.780303,117.660988,2.591608,-206.311580,1,0.0233
0.9800,26.780303,117.676350,0.698606,-162.238577,1,0.0235
0.9900,26.780303,117.674960,-0.653163,-100.146763,1,0.0238
1.0000,26.780303,117.663287,-1.304330,-33.232082,1,0.0240
1.0100,26.780303,117.648874,-1.317805,22.580284,1,0.0243
1.0200,26.780303,117.636930,-0.852724,64.552162,1,0.0245
1.0300,26.780303,117.631819,-0.026761,89.204983,1,0.0247
1.0400,26.780303,117.636395,0.931376,85.097900,1,0.0250
1.0500,26.780303,117.650447,1.675197,46.161592,1,0.0252
1.0600,26.780303,117.669899,1.854608,-19.868369,1,0.0255
1.0700,26.780303,117.687539,1.277829,-90.275039,1,0.0257
1.0800,26.780303,117.695456,0.049107,-134.058371,1,0.0259
1.0900,26.780303,117.688521,-1.403338,-125.405489,1,0.0262
1.1000,26.780303,117.667389,-2.459003,-58.286155,1,0.0264
1.1100,26.780303,117.639341,-2.569061,45.811293,1,0.0267
1.1200,26.780303,117.616008,-1.542777,143.071626,1,0.0269
1.1300,26.780303,117.608485,0.292371,185.537889,1,0.0271
1.1400,26.780303,117.621855,2.167981,144.995644,1,0.0274
1.1500,26.780303,117.651845,3.192284,30.631512,1,0.0276
1.1600,26.780303,117.685701,2.780611,-110.148258,1,0.0279
1.1700,26.780303,117.707457,0.989319,-210.835045,1,0.0281
1.1800,26.780303,117.705487,-1.436090,-217.536772,1,0.0283
1.1900,26.780303,117.678735,-3.361417,-120.320147,1,0.0286
1.2000,26.780303,117.638259,-3.842493,29.636180,1,0.0288
1.2100,26.780303,117.601885,-2.768693,147.147607,1,0.0291
1.2200,26.780303,117.582885,-0.899541,164.429583,1,0.0293
1.2300,26.780303,117.583895,0.519899,54.448085,1,0.0295
1.2400,26.780303,117.593283,0.189421,-157.125122,1,0.0298
1.2500,26.780303,117.587683,-2.622604,-392.197264,1,0.0300
1.2600,26.780303,117.540831,-7.654524,-554.346876,1,0.0303
1.2700,26.780303,117.434593,-13.709541,-577.167714,1,0.0305
1.2800,26.780303,117.266640,-19.197879,-460.068672,1,0.0307
1.2900,26.780303,117.050635,-22.910915,-272.059487,1,0.0310
1.3000,26.780303,116.808422,-24.639068,-119.752450,1,0.0312
1.3100,26.780303,116.557854,-25.305964,-94.435852,1,0.0315
1.3200,26.780303,116.302303,-26.527786,-224.823619,1,0.0317
1.3300,26.780303,116.027298,-29.802436,-460.315992,1,0.0319
1.3400,26.780303,115.706254,-35.734105,-694.610512,1,0.0322
1.3500,26.780303,115.312616,-43.694646,-818.695706,1,0.0324
1.3600,26.780303,114.832361,-52.108019,-776.497042,1,0.0327
1.3700,26.780303,114.270455,-59.224587,-594.301915,1,0.0329
1.3800,26.780303,113.647869,-63.994058,-368.146293,1,0.0331
1.3900,26.780303,112.990574,-66.587513,-215.082294,1,0.0334
1.4000,26.780303,112.316119,-68.295704,-213.305672,1,0.0336
1.4100,26.780303,111.624660,-70.853627,-362.292991,1,0.0339
1.4200,26.780303,110.899046,-75.541563,-583.852207,1,0.0341
1.4300,26.780303,110.113829,-82.530671,-763.541458,1,0.0343
1.4400,26.780303,109.248433,-90.812393,-810.578468,1,0.0346
1.4500,26.780303,108.297581,-98.742240,-704.565882,1,0.0348
1.4600,26.780303,107.273588,-104.903710,-504.439380,1,0.0351
1.4700,26.780303,106.199507,-108.831028,-315.297431,1,0.0353
1.4800,26.780303,105.096968,-111.209659,-231.338739,1,0.0355
1.4900,26.780303,103.975314,-113.457802,-285.836276,1,0.0358
1.5000,26.780303,102.827812,-116.926384,-435.025356,1,0.0360
1.5100,26.780303,101.636786,-122.158310,-584.170474,1,0.0363
1.5200,26.780303,100.384645,-128.609794,-641.038479,1,0.0365
1.5300,26.780303,99.064590,-134.979079,-567.125461,1,0.0367
1.5400,26.780303,97.685064,-139.952303,-398.406121,1,0.0370
1.5500,26.780303,96.265544,-142.947202,-224.315524,1,0.0372
1.5600,26.780303,94.826120,-144.438614,-136.817229,1,0.0375
1.5700,26.780303,93.376772,-145.683546,-178.002625,1,0.0377
1.5800,26.780303,91.912449,-147.998666,-315.527086,1,0.0379
1.5900,26.780303,90.416798,-151.994088,-459.801927,1,0.0382
1.6000,26.780303,88.872567,-157.194705,-513.690035,1,0.0384
1.6100,26.780303,87.272904,-162.267888,-427.297977,1,0.0387
1.6200,26.780303,85.627209,-165.740664,-227.393915,1,0.0389
1.6300,26.780303,83.958091,-166.815767,-4.774725,1,0.0391
1.6400,26.780303,82.290894,-165.836159,133.993003,1,0.0394
1.6500,26.780303,80.641368,-164.135907,124.344664,1,0.0396
1.6600,26.780303,79.008176,-163.349265,-20.517868,1,0.0399
1.6700,26.780303,77.374383,-164.546264,-215.504496,1,0.0401
1.6800,26.780303,75.717251,-167.659355,-348.138608,1,0.0403
1.6900,26.780303,74.021195,-171.509036,-337.684442,1,0.0406
1.7000,26.780303,72.287070,-174.413044,-177.093699,1,0.0408
1.7100,26.780303,70.532935,-175.050910,64.472553,1,0.0411
1.7200,26.780303,68.786052,-173.123593,279.233323,1,0.0413
1.7300,26.780303,67.070463,-169.466244,377.549784,1,0.0415
1.7400,26.780303,65.396727,-165.572597,333.067646,1,0.0418
1.7500,26.780303,63.759011,-162.804891,192.573005,1,0.0420
1.7600,26.780303,62.140629,-161.721137,46.763289,1,0.0423
1.7700,26.780303,60.524588,-161.869625,-20.469553,1,0.0425
1.7800,26.780303,58.903236,-162.130528,24.408775,1,0.0427
1.7900,26.780303,57.281977,-161.381450,151.663752,1,0.0430
1.8000,26.780303,55.675607,-159.097253,291.388492,1,0.0432
1.8100,26.780303,54.100032,-155.553680,377.436654,1,0.0435
1.8200,26.780303,52.564534,-151.548520,385.748047,1,0.0437
1.8300,26.780303,51.069062,-147.838719,344.857449,1,0.0439
1.8400,26.780303,49.607759,-144.651371,313.412084,1,0.0442
1.8500,26.780303,48.176035,-141.570477,339.318797,1,0.0444
1.8600,26.780303,46.776350,-137.864995,426.119222,1,0.0447
1.8700,26.780303,45.418735,-133.048093,527.902218,1,0.0449
1.8800,26.780303,44.115388,-127.306951,576.929341,1,0.0451
1.8900,26.780303,42.872596,-121.509506,528.122449,1,0.0454
1.9000,26.780303,41.685198,-116.744502,393.441033,1,0.0456
1.9100,26.780303,40.537706,-113.640685,243.797465,1,0.0459
1.9200,26.780303,39.412384,-111.868553,174.346000,1,0.0461
1.9300,26.780303,38.300335,-110.153765,250.607090,1,0.0463
1.9400,26.780303,37.209309,-106.856411,465.502713,1,0.0466
1.9500,26.780303,36.163206,-100.843711,733.285592,1,0.0468
1.9600,26.780303,35.192435,-92.190699,927.123754,1,0.0471
1.9700,26.780303,34.319392,-82.301236,942.970505,1,0.0473
1.9800,26.780303,33.546410,-73.331289,756.646869,1,0.0475
1.9900,26.780303,32.852767,-67.168298,442.861330,1,0.0478
2.0000,26.780303,32.203044,-64.474062,143.844800,1,0.0480
2.0100,26.780303,31.563285,-64.291402,1.606216,1,0.0483
2.0200,26.780303,30.917216,-64.441938,87.488956,1,0.0485
2.0300,26.780303,30.274447,-62.541623,365.042634,1,0.0487
2.0400,26.780303,29.666383,-57.141085,705.703267,1,0.0490
2.0500,26.780303,29.131625,-48.427558,949.935995,1,0.0492
2.0600,26.780303,28.697832,-38.142365,983.376720,1,0.0495
2.0700,26.780303,28.368778,-28.760024,790.144904,1,0.0497
2.0800,26.780303,28.122632,-22.339467,457.538924,1,0.0499
2.0900,26.780303,27.921988,-19.609245,131.213471,1,0.0502
2.1000,26.780303,27.730447,-19.715198,-55.434476,1,0.0504
2.1100,26.780303,27.527684,-20.717935,-42.186337,1,0.0507
2.1200,26.780303,27.316088,-20.558925,135.644218,1,0.0509
2.1300,26.780303,27.116506,-18.005050,371.552576,1,0.0511
2.1400,26.780303,26.955987,-13.127873,543.473889,1,0.0514
2.1500,26.780303,26.853948,-7.135573,571.144568,1,0.0516
2.1600,26.780303,26.813276,-1.704982,447.431659,1,0.0519
2.1700,26.780303,26.819849,1.813061,231.458249,1,0.0521
2.1800,26.780303,26.849537,2.924183,11.569046,1,0.0523
2.1900,26.780303,26.878332,2.044442,-137.515636,1,0.0526
2.2000,26.780303,26.890426,0.173870,-177.576508,1,0.0528
2.2100,26.780303,26.881810,-1.507089,-120.611503,1,0.0531
2.2200,26.780303,26.860284,-2.238360,-24.249038,1,0.0533
2.2300,26.780303,26.837043,-1.992069,53.255283,1,0.0535
2.2400,26.780303,26.820443,-1.173254,86.103516,1,0.0538
2.2500,26.780303,26.813577,-0.269999,78.255918,1,0.0540
2.2600,26.780303,26.815043,0.391864,49.558180,1,0.0543
2.2700,26.780303,26.821415,0.721165,19.322848,1,0.0545
2.2800,26.780303,26.829466,0.778321,-3.741987,1,0.0547
2.2900,26.780303,26.836981,0.646325,-20.582368,1,0.0550
2.3000,26.780303,26.842392,0.366674,-33.612013,1,0.0552
2.3100,26.780303,26.844315,-0.025915,-39.757708,1,0.0555
2.3200,26.780303,26.841874,-0.428480,-31.253228,1,0.0557
2.3300,26.780303,26.835745,-0.650980,-3.876587,1,0.0559
2.3400,26.780303,26.828855,-0.506012,34.307560,1,0.0562
2.3500,26.780303,26.825625,0.035171,62.161737,1,0.0564
2.3600,26.780303,26.829558,0.737223,56.072559,1,0.0567
2.3700,26.780303,26.840369,1.156622,6.880602,1,0.0569
2.3800,26.780303,26.852690,0.874835,-68.041744,1,0.0571
2.3900,26.780303,26.857866,-0.204212,-125.870803,1,0.0574
2.4000,26.780303,26.848606,-1.642581,-112.807552,2,0.0576
2.4100,26.780303,26.825014,-2.460364,-2.018301,2,0.0579
2.4200,26.780303,26.799399,-1.682947,174.090155,2,0.0581
2.4300,26.780303,26.791355,1.021440,341.907891,2,0.0583
2.4400,26.780303,26.819828,5.155211,424.808772,2,0.0585
2.4500,26.780303,26.894460,9.517615,377.969259,2,0.0587
2.4600,26.780303,27.010180,12.714596,217.851987,2,0.0590
2.4700,26.780303,27.148752,13.874655,24.341287,2,0.0592
2.4800,26.780303,27.287673,13.201422,-92.098077,2,0.0594
2.4900,26.780303,27.412780,12.032693,-44.804559,2,0.0596
2.5000,26.780303,27.528327,12.305330,180.207101,2,0.0599
2.5100,26.780303,27.658887,15.636835,507.886746,2,0.0601
2.5200,26.780303,27.841064,22.463065,802.407108,2,0.0603
2.5300,26.780303,28.108148,31.684977,929.401019,2,0.0605
2.5400,26.780303,28.474763,41.051086,822.765113,2,0.0608
2.5500,26.780303,28.929170,48.140280,522.176796,2,0.0610
2.5600,26.780303,29.437569,51.494622,160.536904,2,0.0612
2.5700,26.780303,29.959062,51.351018,-94.935188,2,0.0614
2.5800,26.780303,30.464589,49.595918,-120.638443,2,0.0617
2.5900,26.780303,30.950980,48.938249,104.146234,2,0.0619
2.6000,26.780303,31.443354,51.678843,485.902559,2,0.0621
2.6100,26.780303,31.984557,58.656300,859.395846,2,0.0623
2.6200,26.780303,32.616480,68.866759,1063.665683,2,0.0626
2.6300,26.780303,33.361892,79.929614,1014.981806,2,0.0628
2.6400,26.780303,34.215072,89.166396,742.356992,2,0.0630
2.6500,26.780303,35.145220,94.776754,370.137785,2,0.0632
2.6600,26.780303,36.110607,96.569151,58.052933,2,0.0635
2.6700,26.780303,37.076603,95.937812,-71.183241,2,0.0637
2.6800,26.780303,38.029364,95.145486,17.501044,2,0.0639
2.6900,26.780303,38.979513,96.287833,264.238613,2,0.0641
2.7000,26.780303,39.955120,100.430259,549.714252,2,0.0643
2.7100,26.780303,40.988118,107.282118,752.904056,2,0.0646
2.7200,26.780303,42.100763,115.488340,802.291071,2,0.0648
2.7300,26.780303,43.297885,123.327940,698.251766,2,0.0650
2.7400,26.780303,44.567322,129.453375,500.741791,2,0.0652
2.7500,26.780303,45.886953,133.342775,293.523394,2,0.0655
2.7600,26.780303,47.234177,135.323843,145.366838,2,0.0657
2.7700,26.780303,48.593429,136.250112,86.406190,2,0.0659
2.7800,26.780303,49.959179,137.051967,106.979208,2,0.0661
2.7900,26.780303,51.334469,138.389696,173.776765,2,0.0664
2.8000,26.780303,52.726973,140.527502,250.782793,2,0.0666
2.8100,26.780303,54.145019,143.405352,313.297555,2,0.0668
2.8200,26.780303,55.595080,146.793453,350.339954,2,0.0670
2.8300,26.780303,57.080888,150.412151,358.774315,2,0.0673
2.8400,26.780303,58.603323,153.968940,336.670396,2,0.0675
2.8500,26.780303,60.160267,157.145559,281.831778,2,0.0677
2.8600,26.780303,61.746234,159.605575,196.068257,2,0.0679
2.8700,26.780303,63.352378,161.066924,90.739376,2,0.0682
2.8800,26.780303,64.967573,161.420363,-12.205353,2,0.0684
2.8900,26.780303,66.580785,160.822817,-86.380031,2,0.0686
2.9000,26.780303,68.184029,159.692762,-111.876279,2,0.0688
2.9100,26.780303,69.774641,158.585292,-84.927750,2,0.0690
2.9200,26.780303,71.355735,157.994207,-20.680486,2,0.0693
2.9300,26.780303,72.934525,158.171682,52.594512,2,0.0695
2.9400,26.780303,74.519169,159.046097,104.619143,2,0.0697
2.9500,26.780303,76.115447,160.264065,113.713806,2,0.0699
2.9600,26.780303,77.724450,161.320373,72.219217,2,0.0702
2.9700,26.780303,79.341854,161.708449,-14.102773,2,0.0704
2.9800,26.780303,80.958619,161.038318,-129.916959,2,0.0706
2.9900,26.780303,82.562621,159.110110,-253.817599,2,0.0708
3.0000,26.780303,84.140821,155.961966,-360.232705,2,0.0711
3.0100,26.780303,85.681860,151.905456,-421.838862,2,0.0713
3.0200,26.780303,87.178930,147.525189,-415.853657,2,0.0715
3.0300,26.780303,88.632364,143.588383,-334.993682,2,0.0717
3.0400,26.780303,90.050698,140.825315,-198.721434,2,0.0720
3.0500,26.780303,91.448870,139.613954,-56.439663,2,0.0722
3.0600,26.780303,92.842977,139.696522,24.577462,2,0.0724
3.0700,26.780303,94.242800,140.105503,-13.561880,2,0.0726
3.0800,26.780303,95.645087,139.425284,-187.223480,2,0.0729
3.0900,26.780303,97.031306,136.361034,-451.416816,2,0.0731
3.1000,26.780303,98.372308,130.396948,-707.454090,2,0.0733
3.1100,26.780303,99.639245,122.211952,-841.205815,2,0.0735
3.1200,26.780303,100.816547,113.572832,-778.045613,2,0.0738
3.1300,26.780303,101.910702,106.651040,-527.907601,2,0.0740
3.1400,26.780303,102.949568,103.014680,-194.036397,2,0.0742
3.1500,26.780303,103.970995,102.770312,65.672620,2,0.0744
3.1600,26.780303,105.004974,104.328132,111.601472,2,0.0746
3.1700,26.780303,106.057558,105.002341,-104.269983,2,0.0749
3.1800,26.780303,107.105021,102.242732,-503.503912,2,0.0751
3.1900,26.780303,108.102413,94.932263,-907.932447,2,0.0753
3.2000,26.780303,109.003666,84.084083,-1120.801007,2,0.0755
3.2100,26.780303,109.784094,72.516243,-1025.301190,2,0.0758
3.2200,26.780303,110.453991,63.578059,-650.491093,2,0.0760
3.2300,26.780303,111.055655,59.506421,-167.276814,2,0.0762
3.2400,26.780303,111.644119,60.232523,189.047147,2,0.0764
3.2500,26.780303,112.260306,63.287364,234.712018,2,0.0767
3.2600,26.780303,112.909867,64.926764,-65.917720,2,0.0769
3.2700,26.780303,113.558841,61.969009,-574.472391,2,0.0771
3.2800,26.780303,114.149247,53.437316,-1040.855068,2,0.0773
3.2900,26.780303,114.627587,41.151908,-1225.847782,2,0.0776
3.3000,26.780303,114.972285,28.920360,-1023.257458,2,0.0778
3.3100,26.780303,115.205995,20.686759,-518.308389,2,0.0780
3.3200,26.780303,115.386020,18.554192,50.275464,2,0.0782
3.3300,26.780303,115.577078,21.692268,407.963637,2,0.0785
3.3400,26.780303,115.819865,26.713465,383.226031,2,0.0787
3.3500,26.780303,116.111348,29.356789,-3.813069,2,0.0789
3.3600,26.780303,116.407001,26.637204,-549.646550,2,0.0791
3.3700,26.780303,116.644092,18.363858,-969.729854,2,0.0794
3.3800,26.780303,116.774278,7.242607,-1042.966612,2,0.0796
3.3900,26.780303,116.788944,-2.495474,-723.839245,2,0.0798
3.4000,26.780303,116.724369,-7.234178,-164.015325,2,0.0800
3.4100,26.780303,116.644260,-5.775781,367.668764,2,0.0802
3.4200,26.780303,116.608853,0.119197,624.771627,2,0.0805
3.4300,26.780303,116.646644,6.719652,508.992484,2,0.0807
3.4400,26.780303,116.743246,10.299047,111.624573,2,0.0809
3.4500,26.780303,116.852625,8.952143,-343.142773,2,0.0811
3.4600,26.780303,116.922289,3.436191,-609.589439,2,0.0814
3.4700,26.780303,116.921349,-3.239646,-548.174537,2,0.0816
3.4800,26.780303,116.857496,-7.527300,-205.677990,2,0.0818
3.4900,26.780303,116.770803,-7.353206,218.108320,2,0.0820
3.5000,26.780303,116.710432,-3.165133,488.962386,2,0.0823
3.5100,26.780303,116.707500,2.426042,466.825476,2,0.0825
3.5200,26.780303,116.758953,6.171376,179.370548,2,0.0827
3.5300,26.780303,116.830928,6.013453,-198.215634,2,0.0829
3.5400,26.780303,116.879222,2.207064,-444.511637,2,0.0832
3.5500,26.780303,116.875069,-2.876780,-417.157192,2,0.0834
3.5600,26.780303,116.821686,-6.136080,-132.502259,2,0.0836
3.5700,26.780303,116.752348,-5.526825,244.260544,2,0.0838
3.5800,26.780303,116.711150,-1.250869,492.545211,2,0.0841
3.5900,26.780303,116.727330,4.324079,461.183540,2,0.0843
3.6000,26.780303,116.797632,7.972802,155.096637,2,0.0845
3.6100,26.780303,116.886786,7.426012,-264.529509,2,0.0847
3.6200,26.780303,116.946152,2.682211,-567.114943,2,0.0850
3.6300,26.780303,116.940431,-3.916287,-579.094737,2,0.0852
3.6400,26.780303,116.867826,-8.899683,-282.594379,2,0.0854
3.6500,26.780303,116.762437,-9.568174,164.862656,2,0.0856
3.6600,26.780303,116.676463,-5.602430,518.220826,2,0.0858
3.6700,26.780303,116.650388,0.796242,585.041256,2,0.0861
3.6800,26.780303,116.692387,6.098395,316.804150,2,0.0863
3.6900,26.780303,116.772356,7.132325,-170.932348,2,0.0865
3.7000,26.780303,116.835034,2.679748,-653.057388,2,0.0867
3.7100,26.780303,116.825951,-5.928823,-911.539185,2,0.0870
3.7200,26.780303,116.716457,-15.551036,-847.314509,2,0.0872
3.7300,26.780303,116.514930,-22.875113,-526.106035,2,0.0874
3.7400,26.780303,116.258955,-26.073157,-136.184744,2,0.0876
3.7500,26.780303,115.993467,-25.598808,115.815212,2,0.0879
3.7600,26.780303,115.746979,-23.756852,112.511686,2,0.0881
3.7700,26.780303,115.518330,-23.348574,-121.075831,2,0.0883
3.7800,26.780303,115.280008,-26.178369,-444.389578,2,0.0885
3.7900,26.780303,114.994763,-32.236365,-688.548240,2,0.0888
3.8000,26.780303,114.635280,-39.949334,-751.739120,2,0.0890
3.8100,26.780303,114.195776,-47.271148,-648.619681,2,0.0892
3.8200,26.780303,113.689857,-52.921727,-488.310041,2,0.0894
3.8300,26.780303,113.137342,-57.037349,-397.873249,2,0.0897
3.8400,26.780303,112.549110,-60.879192,-439.494064,2,0.0899
3.8500,26.780303,111.919758,-65.827230,-572.006577,2,0.0901
3.8600,26.780303,111.232566,-72.319324,-679.947987,2,0.0903
3.8700,26.780303,110.473371,-79.426190,-652.199590,2,0.0906
3.8800,26.780303,109.644042,-85.363316,-461.675987,2,0.0908
3.8900,26.780303,108.766105,-88.659709,-195.567471,2,0.0910
3.9000,26.780303,107.870848,-89.274665,-13.932289,2,0.0912
3.9100,26.780303,106.980612,-88.938355,-56.982595,2,0.0914
3.9200,26.780303,106.092081,-90.414317,-353.619941,2,0.0917
3.9300,26.780303,105.172325,-96.010754,-786.477929,2,0.0919
3.9400,26.780303,104.171866,-106.143875,-1139.259916,2,0.0921
3.9500,26.780303,103.049448,-118.795952,-1206.233309,2,0.0923
3.9600,26.780303,101.795947,-130.268542,-906.920201,2,0.0926
3.9700,26.780303,100.444077,-136.934356,-342.487456,2,0.0928
3.9800,26.780303,99.057259,-137.118291,241.108020,2,0.0930
3.9900,26.780303,97.701711,-132.112196,569.119419,2,0.0932
4.0000,26.780303,96.415015,-125.735902,475.800135,2,0.0935
4.0100,26.780303,95.186993,-122.596193,-7.160325,2,0.0937
4.0200,26.780303,93.963092,-125.879109,-658.935305,2,0.0939
4.0300,26.780303,92.669411,-135.774899,-1172.728691,2,0.0941
4.0400,26.780303,91.247594,-149.333683,-1303.043753,2,0.0944
4.0500,26.780303,89.682737,-161.835774,-983.465539,2,0.0946
4.0600,26.780303,88.010878,-169.002993,-356.514658,2,0.0948
4.0700,26.780303,86.302677,-168.966068,297.947785,2,0.0950
4.0800,26.780303,84.631557,-163.044038,698.259350,2,0.0953
4.0900,26.780303,83.041797,-155.000881,692.195411,2,0.0955
4.1000,26.780303,81.531539,-149.200130,320.370214,2,0.0957
4.1100,26.780303,80.057794,-148.593476,-215.285465,2,0.0959
4.1200,26.780303,78.559670,-153.505839,-656.825548,2,0.0962
4.1300,26.780303,76.987677,-161.729987,-813.360361,2,0.0964
4.1400,26.780303,75.325070,-169.773046,-641.333006,2,0.0966
4.1500,26.780303,73.592216,-174.556647,-247.494505,2,0.0968
4.1600,26.780303,71.833937,-174.722936,178.771527,2,0.0970
4.1700,26.780303,70.097758,-170.981217,463.084836,2,0.0973
4.1800,26.780303,68.414313,-165.461239,522.828833,2,0.0975
4.1900,26.780303,66.788533,-160.524640,388.843702,2,0.0977
4.2000,26.780303,65.203820,-157.684365,169.899405,2,0.0979
