time,r_shoulder_elev,r_elbow_flex,elbow_vel,elbow_acc,rep_index,fatigue_level
0.5300,10.112413,40.144847,80.543134,147.873932,1,0.0084
0.5400,10.112413,40.957603,81.955087,137.854989,1,0.0085
0.5500,10.112413,41.783949,83.300234,135.097820,1,0.0087
0.5600,10.112413,42.623607,84.657044,139.705850,1,0.0088
0.5700,10.112413,43.477090,86.094351,149.748839,1,0.0090
0.5800,10.112413,44.345494,87.652021,161.736852,1,0.0092
0.5900,10.112413,45.230130,89.329088,171.539356,1,0.0093
0.6000,10.112413,46.132076,91.082808,175.501197,1,0.0095
0.6100,10.112413,47.051786,92.839111,171.445941,1,0.0096
0.6200,10.112413,47.988858,94.511727,159.283493,1,0.0098
0.6300,10.112413,48.942021,96.024781,141.046936,1,0.0100
0.6400,10.112413,49.909354,97.332665,120.343517,1,0.0101
0.6500,10.112413,50.888674,98.431652,101.370817,1,0.0103
0.6600,10.112413,51.877987,99.360082,87.773560,1,0.0104
0.6700,10.112413,52.875876,100.187123,81.662516,1,0.0106
0.6800,10.112413,53.881729,100.993332,83.070738,1,0.0107
0.6900,10.112413,54.895743,101.848538,89.996654,1,0.0109
0.7000,10.112413,55.918700,102.793265,99.014753,1,0.0111
0.7100,10.112413,56.951608,103.828833,106.271761,1,0.0112
0.7200,10.112413,57.995277,104.918700,108.576994,1,0.0114
0.7300,10.112413,59.049982,106.000373,104.271891,1,0.0115
0.7400,10.112413,60.115284,107.004138,93.632333,1,0.0117
0.7500,10.112413,61.190065,107.873019,78.697667,1,0.0118
0.7600,10.112413,62.272745,108.578091,62.590552,1,0.0120
0.7700,10.112413,63.361626,109.124830,48.541156,1,0.0122
0.7800,10.112413,64.455241,109.548915,38.913507,1,0.0123
0.7900,10.112413,65.552605,109.903100,34.526103,1,0.0125
0.8000,10.112413,66.653303,110.239437,34.465646,1,0.0126
0.8100,10.112413,67.757393,110.592413,36.440397,1,0.0128
0.8200,10.112413,68.865152,110.968245,37.554768,1,0.0130
0.8300,10.112413,69.976758,111.343509,35.259259,1,0.0131
0.8400,10.112413,71.092022,111.673430,28.178404,1,0.0133
0.8500,10.112413,72.210227,111.907077,16.559367,1,0.0134
0.8600,10.112413,73.330163,112.004617,2.202684,1,0.0136
0.8700,10.112413,74.450319,111.951130,-12.102168,1,0.0137
0.8800,10.112413,75.569186,111.762574,-23.459868,1,0.0139
0.8900,10.112413,76.685571,111.481933,-29.795308,1,0.0141
0.9000,10.112413,77.798825,111.166668,-30.532960,1,0.0142
0.9100,10.112413,78.908904,110.871274,-26.815710,1,0.0144
0.9200,10.112413,80.016250,110.630353,-21.191531,1,0.0145
0.9300,10.112413,81.121511,110.447443,-16.861313,1,0.0147
0.9400,10.112413,82.225199,110.293127,-16.717774,1,0.0148
0.9500,10.112413,83.327374,110.113088,-22.471196,1,0.0150
0.9600,10.112413,84.427461,109.843703,-34.132125,1,0.0152
0.9700,10.112413,85.524248,109.430445,-50.011472,1,0.0153
0.9800,10.112413,86.616070,108.843474,-67.238442,1,0.0155
0.9900,10.112413,87.701117,108.085676,-82.635765,1,0.0156
1.0000,10.112413,88.777783,107.190758,-93.680005,1,0.0158
1.0100,10.112413,89.844932,106.212076,-99.247462,1,0.0160
1.0200,10.112413,90.902025,105.205809,-99.912589,1,0.0161
1.0300,10.112413,91.949049,104.213825,-97.705892,1,0.0163
1.0400,10.112413,92.986301,103.251691,-95.408937,1,0.0164
1.0500,10.112413,94.014082,102.305646,-95.611934,1,0.0166
1.0600,10.112413,95.032414,101.339453,-99.837667,1,0.0167
1.0700,10.112413,96.040872,100.308892,-108.018523,1,0.0169
1.0800,10.112413,97.038592,99.179082,-118.504742,1,0.0171
1.0900,10.112413,98.024453,97.938798,-128.614310,1,0.0172
1.1000,10.112413,98.997368,96.606796,-135.559767,1,0.0174
1.1100,10.112413,99.956589,95.227602,-137.459724,1,0.0175
1.1200,10.112413,100.901920,93.857602,-134.104467,1,0.0177
1.1300,10.112413,101.833741,92.545513,-127.210268,1,0.0179
1.1400,10.112413,102.752830,91.313396,-120.048651,1,0.0180
1.1500,10.112413,103.660009,90.144540,-116.530149,1,0.0182
1.1600,10.112413,104.555721,88.982793,-119.998431,1,0.0183
1.1700,10.112413,105.439665,87.744571,-132.094729,1,0.0185
1.1800,10.112413,106.310612,86.340899,-152.049953,1,0.0186
1.1900,10.112413,107.166483,84.703572,-176.649719,1,0.0188
1.2000,10.112413,108.004684,82.807904,-200.926264,1,0.0190
1.2100,10.112413,108.822641,80.685047,-219.416155,1,0.0191
1.2200,10.112413,109.618385,78.419581,-227.647519,1,0.0193
1.2300,10.112413,110.391033,76.132097,-223.438894,1,0.0194
1.2400,10.112413,111.141027,73.950803,-207.630301,1,0.0196
1.2500,10.112413,111.870049,71.979491,-184.017434,1,0.0197
1.2600,10.112413,112.580616,70.270455,-158.480374,1,0.0199
1.2700,10.112413,113.275458,68.809883,-137.525872,1,0.0201
1.2800,10.112413,113.956814,67.519937,-126.631099,1,0.0202
1.2900,10.112413,114.625856,66.277261,-128.837380,1,0.0204
1.3000,10.112413,115.282359,64.943190,-143.976390,1,0.0205
1.3100,10.112413,115.924720,63.397733,-168.737054,1,0.0207
1.3200,10.112413,116.550314,61.568448,-197.548797,1,0.0209
1.3300,10.112413,117.156089,59.446757,-224.032429,1,0.0210
1.3400,10.112413,117.739249,57.087800,-242.617899,1,0.0212
1.3500,10.112413,118.297845,54.594399,-249.890971,1,0.0213
1.3600,10.112413,118.831137,52.089980,-245.317434,1,0.0215
1.3700,10.112413,119.339645,49.688051,-231.176735,1,0.0216
1.3800,10.112413,119.824898,47.466446,-211.762279,1,0.0218
1.3900,10.112413,120.288974,45.452805,-192.107123,1,0.0220
1.4000,10.112413,120.733954,43.624303,-176.614182,1,0.0221
1.4100,10.112413,121.161460,41.920522,-167.976824,1,0.0223
1.4200,10.112413,121.572365,40.264767,-166.670956,1,0.0224
1.4300,10.112413,121.966755,38.587102,-171.118125,1,0.0226
1.4400,10.112413,122.344107,36.842404,-178.417230,1,0.0227
1.4500,10.112413,122.703603,35.018758,-185.381179,1,0.0229
1.4600,10.112413,123.044482,33.134781,-189.540788,1,0.0231
1.4700,10.112413,123.366299,31.227942,-189.810474,1,0.0232
1.4800,10.112413,123.669041,29.338571,-186.634636,1,0.0234
1.4900,10.112413,123.953070,27.495249,-181.608327,1,0.0235
1.5000,10.112413,124.218946,25.706405,-176.734696,1,0.0237
1.5100,10.112413,124.467198,23.960555,-173.591904,1,0.0239
1.5200,10.112413,124.698157,22.234567,-172.700738,1,0.0240
1.5300,10.112413,124.911890,20.506541,-173.307362,1,0.0242
1.5400,10.112413,125.108288,18.768419,-173.650351,1,0.0243
1.5500,10.112413,125.287258,17.033534,-171.615331,1,0.0245
1.5600,10.112413,125.448958,15.336113,-165.548255,1,0.0246
1.5700,10.112413,125.593980,13.722569,-154.942350,1,0.0248
1.5800,10.112413,125.723410,12.237266,-140.752275,1,0.0250
1.5900,10.112413,125.838726,10.907523,-125.209670,1,0.0251
1.6000,10.112413,125.941560,9.733072,-111.178684,1,0.0253
1.6100,10.112413,126.033387,8.683949,-101.245167,1,0.0254
1.6200,10.112413,126.115239,7.708169,-96.829015,1,0.0256
1.6300,10.112413,126.187550,6.747369,-97.613601,1,0.0257
1.6400,10.112413,126.250187,5.755897,-101.496169,1,0.0259
1.6500,10.112413,126.302668,4.717446,-105.105142,1,0.0261
1.6600,10.112413,126.344535,3.653794,-104.752697,1,0.0262
1.6700,10.112413,126.375744,2.622392,-97.549050,1,0.0264
1.6800,10.112413,126.396983,1.702813,-82.343492,1,0.0265
1.6900,10.112413,126.409801,0.975522,-60.197029,1,0.0267
1.7000,10.112413,126.416494,0.498873,-34.222309,1,0.0269
1.7100,10.112413,126.419778,0.291076,-8.810341,1,0.0270
1.7200,10.112413,126.422315,0.322666,11.555063,1,0.0272
1.7300,10.112413,126.426231,0.522177,23.216899,1,0.0273
1.7400,10.112413,126.432759,0.787004,22.714310,1,0.0275
1.7500,10.112413,126.441971,0.976463,9.106651,1,0.0276
1.7600,10.112413,126.452288,0.969137,-12.375876,1,0.0278
1.7700,10.112413,126.461354,0.728946,-33.973686,1,0.0280
1.7800,10.112413,126.466867,0.289663,-49.659343,1,0.0281
1.7900,10.112413,126.467147,-0.264241,-55.289943,1,0.0283
1.8000,10.112413,126.461582,-0.816136,-48.983325,1,0.0284
1.8100,10.112413,126.450825,-1.243908,-31.598129,1,0.0286
1.8200,10.112413,126.436704,-1.448098,-6.536245,1,0.0288
1.8300,10.112413,126.421863,-1.374633,21.061163,1,0.0289
1.8400,10.112413,126.409211,-1.026875,45.500485,1,0.0291
1.8500,10.112413,126.401325,-0.464623,61.798034,1,0.0292
1.8600,10.112413,126.399919,0.209086,66.714273,1,0.0294
1.8700,10.112413,126.405507,0.869663,59.339094,1,0.0295
1.8800,10.112413,126.417312,1.395867,41.139440,1,0.0297
1.8900,10.112413,126.433424,1.692451,15.520040,1,0.0299
1.9000,10.112413,126.451161,1.706268,-12.944860,1,0.0300
1.9100,10.112413,126.467550,1.433554,-39.401800,1,0.0302
1.9200,10.112413,126.479832,0.918232,-59.537345,1,0.0303
1.9300,10.112413,126.485914,0.242807,-70.607631,1,0.0305
1.9400,10.112413,126.484688,-0.493920,-73.012709,1,0.0306
1.9500,10.112413,126.476036,-1.217447,-68.306599,1,0.0308
1.9600,10.112413,126.460339,-1.860052,-56.289759,1,0.0310
1.9700,10.112413,126.438835,-2.343242,-37.798056,1,0.0311
1.9800,10.112413,126.413475,-2.616014,-16.442219,1,0.0313
1.9900,10.112413,126.386515,-2.672086,3.115221,1,0.0314
2.0000,10.112413,126.360033,-2.553709,16.156303,1,0.0316
2.0100,10.112413,126.335440,-2.348960,18.616441,1,0.0318
2.0200,10.112413,126.313054,-2.181380,7.858570,1,0.0319
2.0300,10.112413,126.291813,-2.191789,-16.625623,1,0.0321
2.0400,10.112413,126.269218,-2.513893,-52.776880,1,0.0322
2.0500,10.112413,126.241535,-3.247327,-95.981836,1,0.0324
2.0600,10.112413,126.204271,-4.433529,-139.660226,1,0.0325
2.0700,10.112413,126.152864,-6.040531,-176.415312,1,0.0327
2.0800,10.112413,126.083461,-7.961836,-199.571858,1,0.0329
2.0900,10.112413,125.993628,-10.031968,-204.776156,1,0.0330
2.1000,10.112413,125.882821,-12.057359,-191.250976,1,0.0332
2.1100,10.112413,125.752480,-13.856988,-162.323915,1,0.0333
2.1200,10.112413,125.605682,-15.303837,-124.990940,1,0.0335
2.1300,10.112413,125.446404,-16.356807,-88.512012,1,0.0336
2.1400,10.112413,125.278545,-17.074077,-62.304105,1,0.0338
2.1500,10.112413,125.104922,-17.602889,-53.622255,1,0.0340
2.1600,10.112413,124.926488,-18.146522,-65.629180,1,0.0341
2.1700,10.112413,124.741992,-18.915472,-96.403267,1,0.0343
2.1800,10.112413,124.548178,-20.074588,-139.222015,1,0.0344
2.1900,10.112413,124.340500,-21.699913,-184.130328,1,0.0346
2.2000,10.112413,124.114180,-23.757194,-220.446044,1,0.0348
2.2100,10.112413,123.865356,-26.108834,-239.570214,1,0.0349
2.2200,10.112413,123.592003,-28.548599,-237.345019,1,0.0351
2.2300,10.112413,123.294384,-30.855734,-215.285371,1,0.0352
2.2400,10.112413,122.974889,-32.854306,-180.290733,1,0.0354
2.2500,10.112413,122.637298,-34.461549,-142.852725,1,0.0355
2.2600,10.112413,122.285658,-35.711361,-114.200771,1,0.0357
2.2700,10.112413,121.923071,-36.745564,-103.149924,1,0.0359
2.2800,10.112413,121.550746,-37.774359,-113.533427,1,0.0360
2.2900,10.112413,121.167584,-39.016233,-142.972936,1,0.0362
2.3000,10.112413,120.770422,-40.633818,-183.387299,1,0.0363
2.3100,10.112413,120.354907,-42.683979,-223.158001,1,0.0365
2.3200,10.112413,119.916742,-45.096978,-250.389891,1,0.0366
2.3300,10.112413,119.452968,-47.691776,-256.368693,1,0.0368
2.3400,10.112413,118.962907,-50.224352,-238.225634,1,0.0370
2.3500,10.112413,118.448481,-52.456289,-200.010654,1,0.0371
2.3600,10.112413,117.913781,-54.224565,-151.804636,1,0.0373
2.3700,10.112413,117.363989,-55.492382,-107.052877,1,0.0374
2.3800,10.112413,116.803933,-56.365622,-78.821280,1,0.0376
2.3900,10.112413,116.236677,-57.068807,-76.012310,1,0.0378
2.4000,10.112413,115.662557,-57.885868,-100.626188,1,0.0379
2.4100,10.112413,115.078959,-59.081331,-146.890565,1,0.0381
2.4200,10.112413,114.480930,-60.823680,-202.574397,1,0.0382
2.4300,10.112413,113.862486,-63.132819,-252.187485,1,0.0384
2.4400,10.112413,113.218274,-65.867429,-281.219375,1,0.0385
2.4500,10.112413,112.545137,-68.757207,-280.249384,1,0.0387
2.4600,10.112413,111.843130,-71.472417,-247.761766,1,0.0389
2.4700,10.112413,111.115689,-73.712442,-190.834517,1,0.0390
2.4800,10.112413,110.368881,-75.289108,-123.449609,1,0.0392
2.4900,10.112413,109.609907,-76.181434,-62.837107,1,0.0393
2.5000,10.112413,108.845252,-76.545850,-24.828213,1,0.0395
2.5100,10.112413,108.078990,-76.677998,-19.490750,1,0.0397
2.5200,10.112413,107.311692,-76.935665,-48.265388,1,0.0398
2.5300,10.112413,106.540277,-77.643306,-103.421688,1,0.0400
2.5400,10.112413,105.758826,-79.004098,-170.017680,1,0.0401
2.5500,10.112413,104.960195,-81.043660,-229.851849,1,0.0403
2.5600,10.112413,104.137953,-83.601135,-266.337451,1,0.0404
2.5700,10.112413,103.288172,-86.370409,-268.965235,1,0.0406
2.5800,10.112413,102.410545,-88.980440,-236.128218,1,0.0408
2.5900,10.112413,101.508563,-91.092973,-175.532925,1,0.0409
2.6000,10.112413,100.588686,-92.491099,-102.089646,1,0.0411
2.6100,10.112413,99.658741,-93.134766,-33.871862,1,0.0412
2.6200,10.112413,98.725990,-93.168536,12.734207,1,0.0414
2.6300,10.112413,97.795370,-92.880082,27.354130,1,0.0415
2.6400,10.112413,96.868389,-92.621453,8.247961,1,0.0417
2.6500,10.112413,95.942941,-92.715123,-37.457635,1,0.0419
2.6600,10.112413,95.014086,-93.370606,-95.942617,1,0.0420
2.6700,10.112413,94.075529,-94.633975,-150.618477,1,0.0422
2.6800,10.112413,93.121407,-96.382975,-186.677324,1,0.0423
2.6900,10.112413,92.147870,-98.367521,-194.989880,1,0.0425
2.7000,10.112413,91.154056,-100.282773,-174.292257,1,0.0427
2.7100,10.112413,90.142214,-101.853367,-131.111707,1,0.0428
2.7200,10.112413,89.116989,-102.905007,-77.535776,1,0.0430
2.7300,10.112413,88.084114,-103.404082,-27.537196,1,0.0431
2.7400,10.112413,87.048907,-103.455751,7.045224,1,0.0433
2.7500,10.112413,86.014999,-103.263178,19.708419,1,0.0434
2.7600,10.112413,84.983644,-103.061583,10.784208,1,0.0436
2.7700,10.112413,83.953767,-103.047493,-13.124894,1,0.0438
2.7800,10.112413,82.922694,-103.324081,-41.519271,1,0.0439
2.7900,10.112413,81.887286,-103.877879,-63.409010,1,0.0441
2.8000,10.112413,80.845136,-104.592261,-70.699038,1,0.0442
2.8100,10.112413,79.795441,-105.291860,-60.539054,1,0.0444
2.8200,10.112413,78.739299,-105.803042,-35.966343,1,0.0445
2.8300,10.112413,77.679380,-106.011187,-4.703028,1,0.0447
2.8400,10.112413,76.619075,-105.897102,23.468936,1,0.0449
2.8500,10.112413,75.561438,-105.541808,39.910548,1,0.0450
2.8600,10.112413,74.508239,-105.098892,39.905037,1,0.0452
2.8700,10.112413,73.459460,-104.743707,24.162291,1,0.0453
2.8800,10.112413,72.413365,-104.615646,-1.397061,1,0.0455
2.8900,10.112413,71.367147,-104.771648,-27.488672,1,0.0457
2.9000,10.112413,70.317932,-105.165419,-44.354083,1,0.0458
2.9100,10.112413,69.263839,-105.658730,-44.791826,1,0.0460
2.9200,10.112413,68.204757,-106.061256,-26.395796,1,0.0461
2.9300,10.112413,67.142613,-106.186646,7.680396,1,0.0463
2.9400,10.112413,66.081024,-105.907648,49.655734,1,0.0464
2.9500,10.112413,65.024460,-105.193531,89.451466,1,0.0466
2.9600,10.112413,63.977154,-104.118618,117.693783,1,0.0468
2.9700,10.112413,62.942088,-102.839655,128.466343,1,0.0469
2.9800,10.112413,61.920361,-101.549292,120.975812,1,0.0471
2.9900,10.112413,60.911102,-100.420139,99.636481,1,0.0472
3.0000,10.112413,59.911958,-99.556562,72.572029,1,0.0474
3.0100,10.112413,58.919971,-98.968699,49.021266,1,0.0475
3.0200,10.112413,57.932584,-98.576137,36.469370,1,0.0477
3.0300,10.112413,56.948448,-98.239311,38.403987,1,0.0479
3.0400,10.112413,55.967798,-97.808057,53.393101,1,0.0480
3.0500,10.112413,54.992287,-97.171449,75.762252,1,0.0482
3.0600,10.112413,54.024369,-96.292812,97.642542,1,0.0483
3.0700,10.112413,53.066431,-95.218598,111.725562,1,0.0485
3.0800,10.112413,52.119997,-94.058301,113.832717,1,0.0487
3.0900,10.112413,51.185265,-92.941944,104.457290,1,0.0488
3.1000,10.112413,50.261158,-91.969155,88.754466,1,0.0490
3.1100,10.112413,49.345882,-91.166855,74.941652,1,0.0491
3.1200,10.112413,48.437821,-90.470322,71.579243,1,0.0493
3.1300,10.112413,47.536475,-89.735270,84.572834,1,0.0494
3.1400,10.112413,46.643115,-88.778865,114.854242,1,0.0496
3.1500,10.112413,45.760898,-87.438185,157.519570,1,0.0498
3.1600,10.112413,44.894352,-85.628474,202.776963,1,0.0499
3.1700,10.112413,44.048329,-83.382646,238.509672,1,0.0501
3.1800,10.112413,43.226699,-80.858280,253.755802,1,0.0502
3.1900,10.112413,42.431163,-78.307530,242.098605,1,0.0504
3.2000,10.112413,41.660548,-76.016308,203.947570,1,0.0505
3.2100,10.112413,40.910837,-74.228578,146.981386,1,0.0507
3.2200,10.112413,40.175977,-73.076680,84.538664,1,0.0509
3.2300,10.112413,39.449303,-72.537805,32.333049,1,0.0510
3.2400,10.112413,38.725221,-72.430019,4.363300,1,0.0512
3.2500,10.112413,38.000703,-72.450539,9.140340,1,0.0513
3.2600,10.112413,37.276210,-72.247213,47.285876,1,0.0515
3.2700,10.112413,36.555759,-71.504822,111.187654,1,0.0517
3.2800,10.112413,35.846113,-70.023460,186.829318,1,0.0518
3.2900,10.112413,35.155289,-67.768235,257.310257,1,0.0520
3.3000,10.112413,34.490749,-64.877254,307.105044,1,0.0521
3.3100,10.112413,33.857744,-61.626134,325.915168,1,0.0523
3.3200,10.112413,33.258226,-58.358951,311.091558,1,0.0524
3.3300,10.112413,32.690565,-55.404303,268.015422,1,0.0526
3.3400,10.112413,32.150140,-52.998643,208.396814,1,0.0528
3.3500,10.112413,31.630592,-51.236367,147.019994,1,0.0529
3.3600,10.112413,31.125413,-50.058243,97.870556,1,0.0531
3.3700,10.112413,30.629428,-49.278956,70.710696,1,0.0532
3.3800,10.112413,30.139833,-48.644029,68.996730,1,0.0534
3.3900,10.112413,29.656547,-47.899021,89.616333,1,0.0536
3.4000,10.112413,29.181853,-46.851702,124.390199,1,0.0537
3.4100,10.112413,28.719513,-45.411217,162.791678,1,0.0539
3.4200,10.112413,28.273629,-43.595869,195.028701,1,0.0540
3.4300,10.112413,27.847596,-41.510643,214.586946,1,0.0542
3.4400,10.112413,27.443416,-39.304130,219.552877,1,0.0543
3.4500,10.112413,27.061513,-37.119586,212.442721,1,0.0545
3.4600,10.112413,26.701024,-35.055275,198.728352,1,0.0547
3.4700,10.112413,26.360407,-33.145019,184.631156,1,0.0548
3.4800,10.112413,26.038124,-31.362652,174.938994,1,0.0550
3.4900,10.112413,25.733154,-29.646239,171.542182,1,0.0551
3.5000,10.112413,25.445199,-27.931809,173.110925,1,0.0553
3.5100,10.112413,25.174518,-26.184020,175.942943,1,0.0554
3.5200,10.112413,24.921519,-24.412950,175.624412,1,0.0556
3.5300,10.112413,24.686259,-22.671532,168.891614,1,0.0558
3.5400,10.112413,24.468088,-21.035117,155.032629,1,0.0559
3.5500,10.112413,24.265557,-19.570879,136.338148,1,0.0561
3.5600,10.112413,24.076670,-18.308354,117.439201,1,0.0562
3.5700,10.112413,23.899390,-17.222095,103.748558,1,0.0564
3.5800,10.112413,23.732228,-16.233383,99.528756,1,0.0566
3.5900,10.112413,23.574722,-15.231520,106.244145,1,0.0567
3.6000,10.112413,23.427598,-14.108500,121.773730,1,0.0569
3.6100,10.112413,23.292552,-12.796046,140.790899,1,0.0570
3.6200,10.112413,23.171677,-11.292682,156.241116,1,0.0572
3.6300,10.112413,23.066699,-9.671223,161.488110,1,0.0573
3.6400,10.112413,22.978253,-8.062920,152.468048,1,0.0575
3.6500,10.112413,22.905440,-6.621862,129.164429,1,0.0577
3.6600,10.112413,22.845815,-5.479632,95.905570,1,0.0578
3.6700,10.112413,22.795847,-4.703751,60.335879,1,0.0580
3.6800,10.112413,22.751740,-4.272914,31.315923,1,0.0581
3.6900,10.112413,22.710389,-4.077432,16.341355,1,0.0583
3.7000,10.112413,22.670192,-3.946087,19.233883,1,0.0584
3.7100,10.112413,22.631467,-3.692755,38.797376,1,0.0586
3.7200,10.112413,22.596337,-3.170139,68.864678,1,0.0588
3.7300,10.112413,22.568065,-2.315461,99.764123,1,0.0589
3.7400,10.112413,22.550027,-1.174857,120.825742,1,0.0591
3.7500,10.112413,22.544568,0.101054,123.245740,1,0.0592
3.7600,10.112413,22.552049,1.290058,102.521460,1,0.0594
3.7700,10.112413,22.570369,2.151483,60.200731,1,0.0596
3.7800,10.112413,22.595078,2.494073,5.046766,1,0.0597
3.7900,10.112413,22.620250,2.252418,-50.549742,1,0.0599
3.8000,10.112413,22.640127,1.483078,-96.135508,1,0.0600
3.8100,10.112413,22.649912,0.329708,-123.254965,1,0.0602
3.8200,10.112413,22.646721,-0.982022,-125.790416,1,0.0603
3.8300,10.112413,22.630271,-2.186100,-102.623864,1,0.0605
3.8400,10.112413,22.602999,-3.034499,-58.186895,1,0.0607
3.8500,10.112413,22.569581,-3.349838,-1.312914,1,0.0608
3.8600,10.112413,22.536002,-3.060757,56.826132,1,0.0610
3.8700,10.112413,22.508366,-2.213316,105.143290,1,0.0611
3.8800,10.112413,22.491736,-0.957891,134.837158,1,0.0613
3.8900,10.112413,22.489208,0.483428,140.912696,1,0.0614
3.9000,10.112413,22.501404,1.860363,122.792146,1,0.0616
3.9100,10.112413,22.526416,2.939270,84.034838,1,0.0618
3.9200,10.112413,22.560190,3.541059,31.381376,1,0.0619
3.9300,10.112413,22.597237,3.566898,-26.565947,1,0.0621
3.9400,10.112413,22.631528,3.009740,-80.726944,1,0.0622
3.9500,10.112413,22.657432,1.952359,-122.783352,1,0.0624
3.9600,10.112413,22.670575,0.554073,-146.183717,1,0.0626
3.9700,10.112413,22.668513,-0.971315,-146.484274,1,0.0627
3.9800,10.112413,22.651148,-2.375612,-120.567798,2,0.0629
3.9900,10.112413,22.621001,-3.382671,-69.265819,2,0.0630
4.0000,10.112413,22.583495,-3.760929,-0.457300,2,0.0632
4.0100,10.112413,22.545782,-3.391817,74.687145,2,0.0633
4.0200,10.112413,22.515659,-2.267186,144.899549,2,0.0635
4.0300,10.112413,22.500439,-0.493826,198.998763,2,0.0636
4.0400,10.112413,22.505782,1.712790,227.540344,2,0.0638
4.0500,10.112413,22.534694,4.056981,224.961580,2,0.0639
4.0600,10.112413,22.586922,6.212021,191.293463,2,0.0641
4.0700,10.112413,22.658935,7.882850,132.902232,2,0.0642
4.0800,10.112413,22.744579,8.870066,61.866050,2,0.0644
4.0900,10.112413,22.836336,9.120171,-6.106675,2,0.0645
4.1000,10.112413,22.926982,8.747932,-54.918300,2,0.0647
4.1100,10.112413,23.011295,8.021805,-71.807931,2,0.0648
4.1200,10.112413,23.087418,7.311774,-50.650324,2,0.0649
4.1300,10.112413,23.157530,7.008798,6.090314,2,0.0651
4.1400,10.112413,23.227594,7.433580,87.410088,2,0.0652
4.1500,10.112413,23.306202,8.757000,175.996593,2,0.0654
4.1600,10.112413,23.402734,10.953512,252.234925,2,0.0655
4.1700,10.112413,23.525272,13.801699,299.055136,2,0.0657
4.1800,10.112413,23.678768,16.934615,306.378472,2,0.0658
4.1900,10.112413,23.863964,19.929268,273.937772,2,0.0660
4.2000,10.112413,24.077354,22.413370,211.614452,2,0.0661
4.2100,10.112413,24.312232,24.161557,137.070987,2,0.0663
